"OBJECTID","FNAME","CLASS","DESCRIPTIO","COORD_X","COORD_Y","admin1Name","admin1Pcod","admin2Name","admin2Pcod","admin0Name","admin0Pcod","rowcacode0","Pcod1_iso3","Pcod2_iso3","coords.x1","coords.x2","optional"
"11498","Beo-Yoolar",0,NA,-8.32047,7.05214,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.32046999999994,7.05214000000007,TRUE
"11499","Wayama",0,NA,-9.72731,7.05215,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.72730999999993,7.05215000000004,TRUE
"11500","Shon Ta",0,NA,-10.02905,7.05221,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.0290499999999,7.05221000000006,TRUE
"11501","Lowama",0,NA,-10.43992,7.05227,"Gbarpolu","LR03","Bopolu","LR0303","Liberia","LR","LBR","LBR003","LBR003003",-10.43992,7.05227000000002,TRUE
"11502","Kaikai Ta",0,NA,-9.89266,7.05249,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.89265999999998,7.05249000000003,TRUE
"11503","Totaquelleh A",0,NA,-10.39922,7.05265,"Gbarpolu","LR03","Bopolu","LR0303","Liberia","LR","LBR","LBR003","LBR003003",-10.39922,7.05265000000003,TRUE
"11504","Richard Henry",0,NA,-9.43544,7.05281,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.43543999999997,7.05281000000002,TRUE
"11505","Darbo",0,NA,-10.8962,7.05287,"Gbarpolu","LR03","Gbarma","LR0304","Liberia","LR","LBR","LBR003","LBR003004",-10.8962,7.05287000000004,TRUE
"11506","Arthur Bawoe Village",0,NA,-9.85997,7.05288,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.85996999999998,7.05288000000007,TRUE
"11507","Flomo Kpolokpai",0,NA,-9.36406,7.05297,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.36405999999994,7.05297000000007,TRUE
"11508","Zonlay",0,NA,-8.49671,7.05307,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.49670999999995,7.05307000000005,TRUE
"11509","Messela Village",0,NA,-11.21546,7.0531,"Grand Cape Mount","LR05","Tewor","LR0505","Liberia","LR","LBR","LBR005","LBR005005",-11.21546,7.05310000000003,TRUE
"11510","Sinyea",0,NA,-9.55453,7.05317,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.55452999999994,7.05317000000002,TRUE
"11511","Gbeya Ta",0,NA,-10.02628,7.05356,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.0262799999999,7.05356000000006,TRUE
"11512","Blackie Village",0,NA,-9.86624,7.0537,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.86623999999995,7.05370000000005,TRUE
"11513","Paul Nayoung",0,NA,-10.04491,7.0538,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.04491,7.05380000000002,TRUE
"11514","Nuatomueta",0,NA,-9.22627,7.05383,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.22626999999994,7.05383000000006,TRUE
"11515","Nuatomueta",0,NA,-9.22627,7.05383,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.22626999999994,7.05383000000006,TRUE
"11516","Banakpallah",0,NA,-9.01127,7.05394,"Nimba","LR12","Meinpea-Mahn","LR1210","Liberia","LR","LBR","LBR012","LBR012010",-9.01126999999997,7.05394000000007,TRUE
"11517","Fleuhnplay",0,NA,-8.53746,7.05422,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.53745999999995,7.05422000000004,TRUE
"11518","Lawor",0,NA,-9.65265,7.05432,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.65264999999994,7.05432000000008,TRUE
"11519","Rlekporlay",0,NA,-8.57123,7.05453,"Nimba","LR12","Zoe-Gbao","LR1217","Liberia","LR","LBR","LBR012","LBR012017",-8.57122999999996,7.05453000000006,TRUE
"11520","Kpokpa Ta",0,NA,-9.85035,7.05466,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.85034999999993,7.05466000000007,TRUE
"11521","Kwenikanah",0,NA,-9.25527,7.0547,"Bong","LR02","Panta","LR0206","Liberia","LR","LBR","LBR002","LBR002006",-9.25526999999994,7.05470000000003,TRUE
"11522","Gwealay",0,NA,-8.67248,7.0548,"Nimba","LR12","Gbor","LR1207","Liberia","LR","LBR","LBR012","LBR012007",-8.67247999999995,7.05480000000006,TRUE
"11523","Hassan Village",0,NA,-10.80408,7.05508,"Gbarpolu","LR03","Gbarma","LR0304","Liberia","LR","LBR","LBR003","LBR003004",-10.8040799999999,7.05508000000003,TRUE
"11524","Gbeega Ta",0,NA,-10.01169,7.05534,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.0116899999999,7.05534000000006,TRUE
"11525","Delanota",0,NA,-9.21983,7.05539,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.21982999999994,7.05539000000005,TRUE
"11526","Sekou Konneh",0,NA,-9.22189,7.0554,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.22188999999997,7.05540000000008,TRUE
"11527","Meayeanplay",0,NA,-8.503,7.05541,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.50299999999993,7.05541000000005,TRUE
"11528","Ngojah",0,NA,-11.21891,7.05543,"Grand Cape Mount","LR05","Tewor","LR0505","Liberia","LR","LBR","LBR005","LBR005005",-11.2189099999999,7.05543000000006,TRUE
"11529","Mcgill",0,NA,-9.21874,7.05551,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.21873999999997,7.05551000000003,TRUE
"11530","Beneglay",0,NA,-8.5364,7.05568,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.53639999999996,7.05568000000005,TRUE
"11531","Kernemu (A)",0,NA,-9.91512,7.05571,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.91511999999994,7.05571000000003,TRUE
"11532","Congo Man Village",0,NA,-11.17013,7.05591,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-11.17013,7.05591000000004,TRUE
"11533","Yowuplay",0,NA,-8.49039,7.05623,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.49038999999993,7.05623000000003,TRUE
"11534","Seward-ta",0,NA,-10.07526,7.05633,"Gbarpolu","LR03","Gounwolaila","LR0305","Liberia","LR","LBR","LBR003","LBR003005",-10.07526,7.05633000000006,TRUE
"11535","Harrisfield",0,NA,-10.90341,7.05701,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.90341,7.05701000000005,TRUE
"11536","Okai Village",0,NA,-10.75791,7.0571,"Gbarpolu","LR03","Gbarma","LR0304","Liberia","LR","LBR","LBR003","LBR003004",-10.75791,7.05710000000005,TRUE
"11537","Kerkula Musa",0,NA,-9.36089,7.05712,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.36088999999993,7.05712000000005,TRUE
"11538","Yarsonnoh",0,NA,-8.86735,7.05737,"Nimba","LR12","Leewehpea-Mahn","LR1209","Liberia","LR","LBR","LBR012","LBR012009",-8.86734999999993,7.05737000000005,TRUE
"11539","Gwehlay",0,NA,-8.38787,7.0574,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.38786999999996,7.05740000000003,TRUE
"11540","Karnueplay",0,NA,-8.52088,7.05747,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.52087999999998,7.05747000000002,TRUE
"11541","Zoduaja Village",0,NA,-11.21958,7.05754,"Grand Cape Mount","LR05","Tewor","LR0505","Liberia","LR","LBR","LBR005","LBR005005",-11.21958,7.05754000000007,TRUE
"11542","Gando Village",0,NA,-10.9369,7.05795,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.9369,7.05795000000006,TRUE
"11543","Gowaimue",0,NA,-9.37422,7.05795,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.37421999999998,7.05795000000006,TRUE
"11544","Francis Kpangba",0,NA,-9.46501,7.05803,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.46500999999995,7.05803000000003,TRUE
"11545","Kpahnplay",0,NA,-8.39773,7.0587,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.39772999999997,7.05870000000004,TRUE
"11546","Totaquelleh B",0,NA,-10.39642,7.05876,"Gbarpolu","LR03","Bopolu","LR0303","Liberia","LR","LBR","LBR003","LBR003003",-10.39642,7.05876000000006,TRUE
"11547","Gborplay",3,"Capital of District",-8.30528,7.05944,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.30527999999993,7.05944000000005,TRUE
"11548","Gaiyea",0,NA,-9.63617,7.05981,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.63616999999994,7.05981000000003,TRUE
"11549","Yealpu",0,NA,-9.20556,7.05983,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.20555999999993,7.05983000000003,TRUE
"11550","Binda Moko Ta",0,NA,-9.69039,7.05984,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.69038999999998,7.05984000000007,TRUE
"11551","Jahmue",0,NA,-9.19795,7.05986,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.19794999999993,7.05986000000007,TRUE
"11552","Dolopa",0,NA,-9.15852,7.05995,"Nimba","LR12","Meinpea-Mahn","LR1210","Liberia","LR","LBR","LBR012","LBR012010",-9.15851999999995,7.05995000000007,TRUE
"11553","Bon Village",0,NA,-11.12992,7.06001,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-11.12992,7.06001000000003,TRUE
"11554","Traditional Birth Att",0,NA,-8.30448,7.06004,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.30447999999996,7.06004000000007,TRUE
"11555","Way-Quelleh",0,NA,-9.32944,7.06041,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.32943999999998,7.06041000000005,TRUE
"11556","Charles",0,NA,-9.46646,7.06055,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.46645999999993,7.06055000000003,TRUE
"11557","Shilling Ta",0,NA,-9.19073,7.0608,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.19072999999997,7.06080000000003,TRUE
"11558","Loma Ta",0,NA,-10.00358,7.06088,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.0035799999999,7.06088000000005,TRUE
"11559","Quevah",0,NA,-9.51122,7.06094,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.51121999999998,7.06094000000007,TRUE
"11560","Gborplay",0,NA,-8.30459,7.06119,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.30458999999996,7.06119000000007,TRUE
"11561","Gayeplay",0,NA,-8.52217,7.0615,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.52216999999996,7.06150000000002,TRUE
"11562","Gbanama",0,NA,-10.00716,7.06154,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.0071599999999,7.06154000000004,TRUE
"11563","Gwee ta",0,NA,-9.7062,7.06161,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.70619999999997,7.06161000000003,TRUE
"11564","Jackson Ta",0,NA,-10.02293,7.0621,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.02293,7.06210000000004,TRUE
"11565","Baloma",0,NA,-9.23726,7.06257,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.23725999999994,7.06257000000005,TRUE
"11566","Sokopa",0,NA,-9.16252,7.06291,"Nimba","LR12","Meinpea-Mahn","LR1210","Liberia","LR","LBR","LBR012","LBR012010",-9.16251999999997,7.06291000000004,TRUE
"11567","Sehwee",0,NA,-8.93066,7.063,"Nimba","LR12","Leewehpea-Mahn","LR1209","Liberia","LR","LBR","LBR012","LBR012009",-8.93065999999993,7.06300000000005,TRUE
"11568","Duular",0,NA,-8.55176,7.06301,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.55175999999994,7.06301000000008,TRUE
"11569","James Dolo",0,NA,-9.46472,7.06321,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.46471999999994,7.06321000000003,TRUE
"11570","Barsee Ta",0,NA,-9.84774,7.06323,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.84773999999993,7.06323000000003,TRUE
"11571","Bennehglay( Leadopoep",0,NA,-8.66594,7.06325,"Nimba","LR12","Zoe-Gbao","LR1217","Liberia","LR","LBR","LBR012","LBR012017",-8.66593999999998,7.06325000000004,TRUE
"11572","Tewor",0,NA,-11.27501,7.06351,"Grand Cape Mount","LR05","Tewor","LR0505","Liberia","LR","LBR","LBR005","LBR005005",-11.27501,7.06351000000006,TRUE
"11573","John Miller Ta",0,NA,-9.71539,7.06414,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.71538999999996,7.06414000000007,TRUE
"11574","Peal Village",0,NA,-10.7857,7.06424,"Gbarpolu","LR03","Gbarma","LR0304","Liberia","LR","LBR","LBR003","LBR003004",-10.7857,7.06424000000004,TRUE
"11575","Vaye",0,NA,-10.87735,7.06425,"Gbarpolu","LR03","Gbarma","LR0304","Liberia","LR","LBR","LBR003","LBR003004",-10.87735,7.06425000000007,TRUE
"11576","Gbou Ta",0,NA,-10.00891,7.06435,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.00891,7.06435000000005,TRUE
"11577","Gongbayplay",0,NA,-8.39509,7.06451,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.39508999999993,7.06451000000004,TRUE
"11578","Gailah",0,NA,-8.51266,7.06463,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.51265999999993,7.06463000000002,TRUE
"11579","Miantonplay",0,NA,-8.51266,7.06463,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.51265999999993,7.06463000000002,TRUE
"11580","Baila",0,NA,-9.1682,7.06465,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.16819999999996,7.06465000000003,TRUE
"11581","Dolay Kalashue",0,NA,-9.96821,7.0647,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.96820999999994,7.06470000000007,TRUE
"11582","Korniekawoegai",0,NA,-10.1998,7.06499,"Bong","LR02","Fuamah","LR0202","Liberia","LR","LBR","LBR002","LBR002002",-10.1997999999999,7.06499000000002,TRUE
"11583","Jefferson Ta",0,NA,-9.7083,7.06509,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.70829999999995,7.06509000000005,TRUE
"11584","Massakpolor # 1",0,NA,-11.23638,7.06519,"Grand Cape Mount","LR05","Tewor","LR0505","Liberia","LR","LBR","LBR005","LBR005005",-11.2363799999999,7.06519000000003,TRUE
"11585","Wimpeaplay",0,NA,-8.38411,7.06545,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.38410999999996,7.06545000000006,TRUE
"11586","Quekor Village",0,NA,-10.95976,7.0655,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.95976,7.06550000000004,TRUE
"11587","Dokai Ta",0,NA,-10.03775,7.06565,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.03775,7.06565000000006,TRUE
"11588","Balamah I I",0,NA,-9.5842,7.06575,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.58419999999995,7.06575000000004,TRUE
"11589","Boyee",0,NA,-9.05995,7.06579,"Nimba","LR12","Meinpea-Mahn","LR1210","Liberia","LR","LBR","LBR012","LBR012010",-9.05994999999996,7.06579000000005,TRUE
"11590","Boye Ta",0,NA,-9.87552,7.06614,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.87551999999994,7.06614000000008,TRUE
"11591","Tarfee-Ta",0,NA,-9.6543,7.06616,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.65429999999998,7.06616000000002,TRUE
"11592","Freman Ta",0,NA,-10.04079,7.06627,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-10.04079,7.06627000000003,TRUE
"11593","Weasuah",0,NA,-10.88598,7.06662,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.88598,7.06662000000006,TRUE
"11594","Central",0,NA,-8.70613,7.06664,"Nimba","LR12","Zoe-Gbao","LR1217","Liberia","LR","LBR","LBR012","LBR012017",-8.70612999999997,7.06664000000006,TRUE
"11595","Bopolu",2,"Capital of County",-10.4875,7.06667,"Gbarpolu","LR03","Bopolu","LR0303","Liberia","LR","LBR","LBR003","LBR003003",-10.4875,7.06667000000004,TRUE
"11596","Campbell Farm",0,NA,-9.32815,7.0668,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.32814999999994,7.06680000000006,TRUE
"11597","Johnson",0,NA,-9.96381,7.06689,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.96380999999997,7.06689000000006,TRUE
"11598","Bopolu",0,NA,-10.48816,7.06693,"Gbarpolu","LR03","Bopolu","LR0303","Liberia","LR","LBR","LBR003","LBR003003",-10.4881599999999,7.06693000000007,TRUE
"11599","ECO Farm",0,NA,-9.59341,7.06693,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.59340999999995,7.06693000000007,TRUE
"11600","Massakpolor # 2",0,NA,-11.23526,7.06706,"Grand Cape Mount","LR05","Tewor","LR0505","Liberia","LR","LBR","LBR005","LBR005005",-11.2352599999999,7.06706000000003,TRUE
"11601","Moses Ta",0,NA,-9.9812,7.06736,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.98119999999994,7.06736000000006,TRUE
"11602","Cooper-Ta",0,NA,-9.6574,7.06785,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.65739999999994,7.06785000000002,TRUE
"11603","Brown Farm",0,NA,-9.23718,7.06789,"Bong","LR02","Kpaai","LR0205","Liberia","LR","LBR","LBR002","LBR002005",-9.23717999999997,7.06789000000003,TRUE
"11604","Njoma Village",0,NA,-10.94719,7.06809,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.94719,7.06809000000004,TRUE
"11605","Zayglay",0,NA,-8.7364,7.06833,"Nimba","LR12","Zoe-Gbao","LR1217","Liberia","LR","LBR","LBR012","LBR012017",-8.73639999999995,7.06833000000006,TRUE
"11606","Foday-ta",0,NA,-10.07212,7.06837,"Gbarpolu","LR03","Gounwolaila","LR0305","Liberia","LR","LBR","LBR003","LBR003005",-10.0721199999999,7.06837000000007,TRUE
"11607","Venkpan-Ta",0,NA,-9.4594,7.06849,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.45939999999996,7.06849000000005,TRUE
"11608","Lofa Bridge (B)",0,NA,-10.88025,7.06904,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.8802499999999,7.06904000000003,TRUE
"11609","Yarkpawolo Juawan",0,NA,-9.96874,7.06906,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.96873999999997,7.06906000000004,TRUE
"11610","Gbah Summoh Village",0,NA,-10.9353,7.06915,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.9352999999999,7.06915000000004,TRUE
"11611","Dahn Village",0,NA,-9.28241,7.06915,"Bong","LR02","Panta","LR0206","Liberia","LR","LBR","LBR002","LBR002006",-9.28240999999997,7.06915000000004,TRUE
"11612","Barworquelleh I",0,NA,-9.60621,7.06924,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.60620999999998,7.06924000000004,TRUE
"11613","Galama Ta",0,NA,-9.96371,7.06962,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.96370999999994,7.06962000000004,TRUE
"11614","Quankpain",0,NA,-9.45745,7.06984,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.45744999999994,7.06984000000006,TRUE
"11615","Balamah I",0,NA,-9.58605,7.06996,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.58604999999994,7.06996000000004,TRUE
"11616","Lofa Bridge (A)",0,NA,-10.87862,7.06998,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.87862,7.06998000000004,TRUE
"11617","Ko-Tay-Tay",0,NA,-9.32676,7.07005,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.32675999999998,7.07005000000004,TRUE
"11618","Yarkpawolo Village",0,NA,-9.3271,7.07016,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.32709999999997,7.07016000000004,TRUE
"11619","Sherick Farm",0,NA,-9.15073,7.0703,"Nimba","LR12","Meinpea-Mahn","LR1210","Liberia","LR","LBR","LBR012","LBR012010",-9.15072999999995,7.07030000000003,TRUE
"11620","Kerdoeplay",0,NA,-8.55624,7.07063,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.55623999999995,7.07063000000005,TRUE
"11621","Lofa Bridge C",0,NA,-10.87778,7.0709,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.87778,7.07090000000005,TRUE
"11622","Mamamadee Village",0,NA,-10.49672,7.0709,"Gbarpolu","LR03","Bopolu","LR0303","Liberia","LR","LBR","LBR003","LBR003003",-10.4967199999999,7.07090000000005,TRUE
"11623","Barworquelleh II",0,NA,-9.6046,7.07116,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.60459999999995,7.07116000000002,TRUE
"11624","Lofa Bridge D",0,NA,-10.87771,7.07156,"Grand Cape Mount","LR05","Golakonneh","LR0503","Liberia","LR","LBR","LBR005","LBR005003",-10.87771,7.07156000000003,TRUE
"11625","Waterside",0,NA,-9.15049,7.07158,"Nimba","LR12","Meinpea-Mahn","LR1210","Liberia","LR","LBR","LBR012","LBR012010",-9.15048999999993,7.07158000000004,TRUE
"11626","Gbokpelay Village",0,NA,-9.9732,7.07161,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.97319999999996,7.07161000000002,TRUE
"11627","Larkay",0,NA,-9.45888,7.07172,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.45887999999997,7.07172000000003,TRUE
"11628","Nuohnpea",0,NA,-8.54363,7.07193,"Nimba","LR12","Twan River","LR1212","Liberia","LR","LBR","LBR012","LBR012012",-8.54362999999995,7.07193000000007,TRUE
"11629","Kollieyeama",0,NA,-9.99099,7.0723,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.99098999999995,7.07230000000004,TRUE
"11630","Gboukole",0,NA,-9.91791,7.07231,"Bong","LR02","Sanoyeah","LR0208","Liberia","LR","LBR","LBR002","LBR002008",-9.91790999999995,7.07231000000007,TRUE
"11631","Lampa",0,NA,-8.90557,7.0724,"Nimba","LR12","Leewehpea-Mahn","LR1209","Liberia","LR","LBR","LBR012","LBR012009",-8.90556999999995,7.07240000000007,TRUE
"11632","Sulontea",0,NA,-9.59426,7.07246,"Bong","LR02","Suakoko","LR0209","Liberia","LR","LBR","LBR002","LBR002009",-9.59425999999996,7.07246000000004,TRUE
"11633","Koniyeapolu",0,NA,-10.09543,7.07258,"Gbarpolu","LR03","Gounwolaila","LR0305","Liberia","LR","LBR","LBR003","LBR003005",-10.09543,7.07258000000007,TRUE
